file_name,cell_id,track_id,radius_of_gyration,log_rg
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1889,0.601493364,-0.508339775
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1896,0.649599948,-0.43139857
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1905,0.46262002,-0.770849253
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1914,0.712296646,-0.339260817
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,641,1.649444593,0.500438621
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,964,1.293230104,0.257143045
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,979,1.399998295,0.336471018
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1240,0.856485788,-0.154917555
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1243,0.982881344,-0.017266874
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1420,1.706491671,0.534439609
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1423,1.444326989,0.367643462
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1447,1.381187223,0.322943436
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1453,0.707402406,-0.3461556
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,82,0.72734625,-0.318352643
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,252,2.416279974,0.882229156
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,257,3.17923708,1.156641256
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,271,1.338585362,0.291613356
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,308,2.277040619,0.822876626
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,403,2.614751789,0.961169175
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,410,2.164861379,0.772356331
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,429,3.694421478,1.306823973
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,455,0.690112222,-0.370901054
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,539,1.096429562,0.092059048
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,635,1.8760001,0.629141904
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,682,0.480734693,-0.732439735
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,748,1.443759769,0.367250661
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,753,2.087776113,0.736099439
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,757,2.129067679,0.755684175
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,765,2.111432438,0.747366598
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,841,2.917516834,1.070732855
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,913,2.544462522,0.933919438
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,922,1.500091622,0.405526187
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,932,1.491222729,0.399596407
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,989,1.700078832,0.530674622
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1062,1.170163773,0.157143716
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1121,3.004218704,1.100017536
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1129,2.059934045,0.722673965
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1194,0.437571203,-0.826515837
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1200,1.247763232,0.221352534
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1300,1.209141301,0.189910439
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1482,1.25453755,0.226767019
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1578,1.237522157,0.21311112
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1604,0.562762109,-0.574898282
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1683,1.676974204,0.5169911
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1730,0.779623613,-0.248944024
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1861,4.52940114,1.510589732
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1881,0.936136938,-0.065993512
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,1887,1.103540653,0.098523786
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,321,2.407352591,0.878527634
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,549,1.381210265,0.322960118
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,631,1.581595642,0.458434238
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,773,3.085464755,1.126702296
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,970,1.534103736,0.427946325
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,1072,1.535217949,0.428672357
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,5,1461,0.769285438,-0.262293198
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,22,3.955250736,1.375043996
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,51,1.173200991,0.159735903
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,181,1.896647403,0.640087803
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,264,1.764432882,0.567829325
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,384,2.84539755,1.045702794
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,527,2.537863647,0.931322643
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,645,0.402065983,-0.911139066
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,654,0.746517944,-0.292335624
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,680,0.865178,-0.144820013
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,695,2.619342634,0.962923383
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,703,0.48686542,-0.719767539
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,744,1.651338979,0.501586461
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,814,1.003958361,0.003950547
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,827,1.554407767,0.441094616
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,835,1.841097722,0.610361982
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,837,1.041371856,0.040538936
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,845,1.879448068,0.630978153
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,872,2.293839052,0.830226856
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1111,1.152204631,0.141677178
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1131,2.11405517,0.748607985
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1244,2.015152506,0.700694878
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1252,3.15113605,1.147763039
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1275,1.207108796,0.188228075
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1350,0.943449251,-0.058212704
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1358,0.566114566,-0.568958808
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1366,1.602573467,0.471610754
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1380,0.582491456,-0.540440762
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1411,1.173452688,0.159950418
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1425,1.257138034,0.228837736
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1428,1.013566934,0.013475727
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1451,2.023396032,0.704777304
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1472,0.796849879,-0.227088976
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1507,1.087751956,0.08411314
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1509,2.441092651,0.892445747
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1543,0.549587887,-0.598586578
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1548,0.830302682,-0.185964967
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1561,0.759173608,-0.275524796
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1944,1.99913525,0.692714712
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,1957,1.900132088,0.641923404
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2038,1.361395847,0.308510532
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2047,0.474022935,-0.746499573
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2051,3.126095708,1.139784848
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2165,0.808571695,-0.212485927
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2188,0.752378022,-0.284516393
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2232,2.854912196,1.049041088
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2235,1.787135119,0.580613846
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2327,2.036438105,0.711202255
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2333,2.060438398,0.722918775
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2344,1.799216641,0.587351371
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2351,1.488904281,0.398040468
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2462,2.200231243,0.788562465
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2588,0.771529553,-0.259380302
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2589,1.702486311,0.532089718
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2597,1.217254912,0.196598251
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2666,1.105543127,0.100336732
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2862,0.36956321,-0.995433483
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2868,1.311209015,0.270949624
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2872,0.495860048,-0.701461554
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2875,1.621559135,0.483388116
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2888,0.731683458,-0.312407293
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2964,1.104542919,0.099431602
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2967,1.352103183,0.301661294
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2980,1.148166829,0.138166609
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2981,1.040703044,0.039896489
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,2988,0.932213805,-0.070193086
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3070,0.797894371,-0.225779058
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3245,0.305222017,-1.186715844
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3252,0.342673487,-1.070977217
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3271,1.224892411,0.202853012
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3281,2.757111724,1.014183655
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3333,2.315643342,0.839687551
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3351,1.522999566,0.420681789
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,1,3425,3.024734833,1.106823429
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,399,0.917484376,-0.086119728
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,419,3.421301426,1.230021012
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,431,1.803042299,0.589475405
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,446,1.594663635,0.466662827
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,653,0.727317426,-0.318392272
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,660,0.535673783,-0.624229917
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,784,1.146854791,0.137023231
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,1511,1.924460718,0.654645782
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,2164,1.555010764,0.441482468
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,2678,0.54734165,-0.602682083
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,2682,1.803861913,0.589929874
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,2715,2.397586517,0.874462614
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,3321,0.386426526,-0.950813529
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,2,3422,1.166007829,0.153585802
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,3,2126,3.276133313,1.186663859
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,3,2191,2.168580787,0.774072939
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,57,1.515529883,0.415765135
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,134,0.46158263,-0.773094194
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,147,0.980263952,-0.019933405
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,155,1.746894626,0.557839712
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,167,0.815978421,-0.203367369
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,180,0.786082826,-0.240693116
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,182,2.17942119,0.779059332
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,206,1.862271489,0.621796973
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,212,0.587475919,-0.531920023
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,1319,1.187448311,0.171806729
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,1338,1.438734849,0.36376415
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,1696,1.437375174,0.362818655
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,1699,1.960447102,0.67317256
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,1704,2.119395885,0.751131088
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2021,1.126094375,0.118755341
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2034,0.76546093,-0.267277104
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2432,0.781466284,-0.246583273
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2545,1.66635787,0.510640328
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2925,1.16166528,0.149854562
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2986,1.782395264,0.577958113
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,2991,2.281201854,0.824702433
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_4,4,3293,3.037517106,1.11104044
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,94,1.211857562,0.192154358
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,106,2.209756941,0.792882528
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,231,1.622025626,0.483675755
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,246,2.421778299,0.884502104
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,296,1.839214845,0.609338766
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,405,2.573145523,0.94512909
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,499,0.268923416,-1.31332864
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,514,0.53668958,-0.622335415
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,520,0.806238941,-0.215375128
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,524,0.623134493,-0.472992904
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,948,1.724780738,0.545099934
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,1165,2.101594969,0.742696566
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,1,1575,0.296018938,-1.217331847
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,26,1.161812164,0.149980996
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,53,1.894978946,0.639207728
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,54,1.005472831,0.00545791
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,62,1.440880207,0.365254182
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,66,3.01707403,1.104287497
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,72,2.319639227,0.841411668
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,168,2.698237788,0.992598889
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,283,0.471070693,-0.752747106
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,297,1.749937732,0.559580206
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,339,1.677601627,0.517365171
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,394,0.536413409,-0.62285013
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,424,1.230749002,0.207622928
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,425,1.053431913,0.052053322
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,454,2.044452755,0.715130152
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,464,1.806691037,0.591497016
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,496,1.606165403,0.473849601
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,510,1.970613664,0.678344999
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,511,2.015784005,0.701008204
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,517,2.261608355,0.816076222
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,543,0.408762833,-0.894620162
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,546,1.412936047,0.345669842
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,555,1.157204332,0.146007037
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,580,2.353928779,0.856085753
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,586,1.736552153,0.551901626
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,611,2.831401089,1.040771674
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,616,0.95689365,-0.044063022
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,651,3.329825307,1.202919842
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,659,0.763347423,-0.270042014
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,742,1.152589023,0.142010736
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,754,0.542314848,-0.611908545
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,761,1.292091883,0.256262519
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,766,0.954729484,-0.046327242
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,788,3.214438668,1.167652744
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,791,3.303663169,1.195031904
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,799,1.054162799,0.052746896
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,803,1.076268198,0.073499686
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,826,2.336045589,0.848459581
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,845,0.370574987,-0.992699461
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,897,1.558098992,0.443466483
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,899,1.500033263,0.405487283
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,901,1.224821612,0.20279521
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,903,1.190672871,0.174518585
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,906,0.966548142,-0.03402417
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,911,2.504826763,0.918219576
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,921,1.88997912,0.636565781
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,951,0.513337568,-0.666821623
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,972,1.367733832,0.313155233
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,973,2.926111685,1.073674472
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1032,2.379361308,0.866832094
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1057,1.150216633,0.139950301
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1074,0.858540059,-0.152521939
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1079,2.439845317,0.891934643
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1088,2.607685697,0.958463122
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1102,1.112504275,0.106613578
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1107,1.311916172,0.271488795
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1120,1.204569736,0.186122438
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1135,1.070700216,0.068312842
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_3,2,1168,1.709587257,0.536251971
