file_name,cell_id,track_id,radius_of_gyration,log_rg,diffusion_coefficient,anomalous_exponent,log_diffusion_coefficient,predicted_class,confidence,status
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,124,0.030379844121027694,-3.4939759128010874,0.02662204014471312,1.0,-1.5747586660048183,class_0,0.9999383995232797,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,139,0.24267396099496602,-1.4160364608601352,1.6527098672375677,1.0,0.218196619985847,class_1,0.9846701485225684,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,262,0.12017207787288185,-2.118830581096811,0.11534831282084684,1.0,-0.9379887534441876,class_1,0.7101169615565499,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,264,0.15851830386174912,-1.8418852105547119,0.6807232961475512,1.0,-0.1670293864378472,class_1,0.913448853018697,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,307,0.06448397265298941,-2.7413385720583356,0.008664589207865786,1.0,-2.0622520225618537,class_0,0.9612017594875476,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,341,0.023572907876785988,-3.7476571976969937,0.004912176956546694,1.0,-2.3087259965355567,class_0,0.9999952422317123,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,390,0.13795812818976616,-1.9808050587805026,0.3050643571939603,1.0,-0.5156085310604284,class_1,0.8391667309940064,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,395,0.13553496446517516,-1.9985256316156663,0.4700110931808697,1.0,-0.3278918917443158,class_1,0.826080923198109,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,401,0.07845345983812316,-2.5452496983138446,0.11419469741119005,1.0,-0.9423540619266502,class_0,0.8573712782045897,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,466,0.1676312073333508,-1.7859889069944836,1.275029595539576,1.0,0.10552026557809471,class_1,0.9323861886289865,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,468,0.1889385269006862,-1.6663335713229337,0.3592677044530043,1.0,-0.4445818209479777,class_1,0.9595179590180659,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,477,0.13186230735776894,-2.0259970269079233,0.4833266281579292,1.0,-0.31575927739684745,class_1,0.8038683776581556,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,480,0.42345657759433664,-0.8593043023915956,2.967348348887812,1.0,0.47236853287544384,class_1,0.9967300635792183,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,485,0.22847133053674873,-1.4763445446301684,0.3894388553747748,1.0,-0.40956071991148574,class_1,0.9809066193787133,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,703,0.03593698611423249,-3.325988259956858,0.0102981450434628,1.0,-1.9872409956771733,class_0,0.9996974661498763,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,704,0.11649251245031861,-2.1499282788545546,0.05382484315687755,1.0,-1.2690172270168179,class_1,0.6721385912277555,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,966,0.13080965370063116,-2.0340120376318005,0.5227411724086011,1.0,-0.2817132924301443,class_1,0.7969291640207208,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,1061,0.13387412498244888,-2.010855286314398,0.02527755843908772,1.0,-1.597264876894389,class_1,0.8164078610858152,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,1094,0.05933271837658866,-2.82459438185139,0.010044544073556039,1.0,-1.998069771293283,class_0,0.9790669802194717,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,1099,0.3109363688825091,-1.1681669894006368,2.9222068066329627,1.0,0.46571094801214075,class_1,0.9930931452488698,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,1,1108,0.37256417286306015,-0.9873459798579101,2.0429689939123477,1.0,0.31026177540633054,class_1,0.9956888656884677,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,89,0.07602142728380265,-2.576740040488068,0.037047607542841615,1.0,-1.4312398326101747,class_0,0.8822006936723894,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,195,0.22205780669958466,-1.5048175404669204,0.18549049181580685,1.0,-0.7316783472767565,class_1,0.9787508969799094,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,206,0.05942430999527775,-2.8230518771574733,0.06148234040700727,1.0,-1.211249608860929,class_0,0.9788204809218991,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,247,0.06359636241004311,-2.755199005082389,0.17315717380947795,1.0,-0.7615595111527421,class_0,0.9649123437513936,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,350,0.24625815662150002,-1.4013748761424636,0.49698099989479916,1.0,-0.3036602144831201,class_1,0.9854454919241,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,355,0.3353441074521047,-1.0925980879278652,2.8776723563465096,1.0,0.45904134487125314,class_1,0.9943926898609579,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,450,0.21253251332098255,-1.5486602984581155,0.6586889009847199,1.0,-0.18131965442959816,class_1,0.9748444277921587,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,511,0.23260377173147517,-1.4584188235024949,0.22536539059945093,1.0,-0.6471127778451595,class_1,0.9821307890225278,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,716,0.06784174128651257,-2.690577620279066,0.11253916094559184,1.0,-0.9486963271246055,class_0,0.9443999449457035,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,723,0.21267816567176367,-1.5479752152103343,0.9147493472220602,1.0,-0.03869789175986629,class_1,0.9749116073030933,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,2,1029,0.04819848302021783,-3.032427731030444,0.05469015879898949,1.0,-1.2620908156009556,class_0,0.9960121045337983,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,35,0.42073300206096226,-0.8657568458693871,3.7748485237035037,1.0,0.5768995290408099,class_1,0.996687979184223,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,43,0.13600876294841477,-1.995035961877604,0.41618676559201007,1.0,-0.38071173412378,class_1,0.8287330581198086,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,58,0.18231729595776675,-1.7020067254525937,0.8215239477765809,1.0,-0.08537977217337038,class_1,0.9529564433843858,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,63,0.1565718949550019,-1.854239981806724,0.6505783763064018,1.0,-0.18670037574041567,class_1,0.9085568283745027,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,69,0.17155988047613893,-1.7628229160220952,0.8873067177897718,1.0,-0.05192623042968475,class_1,0.9388935069683663,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,82,0.11228964523380427,-2.1866736277774756,0.2947145697959523,1.0,-0.5305983934151793,class_1,0.6233497522753971,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,190,0.12936733431118083,-2.0450993684189727,0.44815056799039826,1.0,-0.3485760488115395,class_1,0.7869788851398956,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,198,0.09107512059055606,-2.3960706120087147,0.1656383799276875,1.0,-0.780839025887037,class_0,0.6882440648178494,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,274,0.19441577060521903,-1.63775626573377,0.7744980094835459,1.0,-0.11097969407188048,class_1,0.9640393557297224,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,296,0.11567265762873159,-2.156990993983625,0.22704977750857577,1.0,-0.643878919338197,class_1,0.6630762642128577,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,303,0.20832395028835515,-1.5686609575440094,1.5428580623105543,1.0,0.18832597428694917,class_1,0.9727880145953763,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,315,0.15432775416302408,-1.8686766643490378,0.16191057806137793,1.0,-0.7907247766721154,class_1,0.9024764981896761,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,357,0.16464427271143914,-1.8039680553900945,0.34102319933664277,1.0,-0.4672160755495136,class_1,0.9268251470722786,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,385,0.3037404228064911,-1.1915818146796284,1.0973231633565441,1.0,0.040334546803618546,class_1,0.9926078233842588,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,416,0.07614373448621758,-2.5751324816049235,0.194411660295521,1.0,-0.7112776907979315,class_0,0.8810221478174627,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,443,0.1844472682988111,-1.69039166503117,1.0833564506777633,1.0,0.03477137360813902,class_1,0.9552144263389236,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,449,0.08864236552857246,-2.423145369419437,0.13754411611634332,1.0,-0.8615579831940345,class_0,0.7248933092699846,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,532,0.38455181184499043,-0.955676747892227,0.5280713831028568,1.0,-0.2773073668748109,class_1,0.9959916067938198,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,543,0.153293882846662,-1.8753983970534103,0.899734697430292,1.0,-0.04588553103581631,class_1,0.8995053461479383,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,550,0.2615129278856177,-1.3412715592780484,1.4743751383453583,1.0,0.16860799898091977,class_1,0.9881625469111799,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,553,0.2572018355835995,-1.3578941498494292,2.5939491908042562,1.0,0.4139614650520507,class_1,0.9874787981638595,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,630,0.1962117266034795,-1.6285609650157469,0.4076345881693341,1.0,-0.38972897281632035,class_1,0.9653708815304208,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,636,0.16070821091578968,-1.8281649128595179,0.6553189823911726,1.0,-0.18354725180833764,class_1,0.9185635945868422,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,638,0.06591986393249277,-2.7193154575139253,0.08166224565688535,1.0,-1.0879786814423664,class_0,0.9545714534663153,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,738,0.04757216426300427,-3.0455074731885103,0.001093554438833133,1.0,-2.961159592236457,class_0,0.9964248625942274,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,782,0.22052862753394312,-1.5117277624365228,1.3227444211385742,1.0,0.12147593850963821,class_1,0.9781851392928315,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,788,0.21702236995412597,-1.5277548434086101,1.3612126140958685,1.0,0.13392596496597495,class_1,0.9768034489192828,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,789,0.15563949750243025,-1.8602128594598535,0.4843699459217429,1.0,-0.31482281170006526,class_1,0.9060900044047385,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,867,0.14078355585787566,-1.9605316328609026,0.9607231280935712,1.0,-0.017401754127616863,class_1,0.8530067435075147,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,872,0.2525120541045958,-1.3762962923780915,1.7327072628723714,1.0,0.23872519580215176,class_1,0.9866638584208436,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,905,0.23582918110963716,-1.4446475448900973,0.49220530980002625,1.0,-0.3078537055368876,class_1,0.9830078833742079,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,911,0.12561262441701201,-2.0745525171248196,0.16342348151641564,1.0,-0.7866855416816425,class_1,0.7585236774252414,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,915,0.18973333347873925,-1.6621357006681796,0.9763025540593618,1.0,-0.010415574550065806,class_1,0.9602204847789093,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1012,0.06887547598341853,-2.675455100702905,0.1954268207432458,1.0,-0.709015833137962,class_0,0.9382766744492916,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1016,0.299631671394166,-1.2052013206626486,2.290393675969819,1.0,0.3599101358801146,class_1,0.992304455739312,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1073,0.2099428389707134,-1.5609199806941092,1.4495342652303798,1.0,0.1612284860067023,class_1,0.9736062056758527,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1080,0.26187241005650225,-1.339897878353678,2.5882136504277513,1.0,0.41300012337689845,class_1,0.9882169498377894,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1086,0.0764316164166957,-2.571358840968962,0.025538934053222648,1.0,-1.5927972333241416,class_0,0.8782186647130843,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1098,0.17978481509949887,-1.7159946149076486,0.35962681505359995,1.0,-0.4441479331912287,class_1,0.9500685230050363,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1111,0.10525628822878877,-2.2513570625626476,0.22980997274507287,1.0,-0.6386311287627133,class_1,0.5292904293425913,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1116,0.20348554539288588,-1.5921603066326269,1.4908142254758445,1.0,0.1734235281763727,class_1,0.9701191687385815,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_10,3,1119,0.17925515002135248,-1.7189450689731387,0.5869320105240257,1.0,-0.23141220397280962,class_1,0.9494347488642902,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,211,0.17953245120851793,-1.7173993007167654,0.2236767411257845,1.0,-0.6503791733727138,class_1,0.9497678849296061,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,222,0.2317870831839104,-1.461936073598449,0.40542128020303875,1.0,-0.3920934593129648,class_1,0.9818981515056486,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,255,0.21266629896211137,-1.5480310133252366,1.8518975342226685,1.0,0.2676169534297378,class_1,0.9749061435267046,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,689,0.08490582993013708,-2.4662125198228937,0.15325550316594008,1.0,-0.8145839216924852,class_0,0.7781232517264667,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,951,0.18192614445843547,-1.704154473943239,0.019124832259994066,1.0,-1.7184023652660279,class_1,0.952525261394841,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1070,0.1649304608475989,-1.8022313433248103,0.29133000617596044,1.0,-0.5356147819514102,class_1,0.9273829810531853,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1090,0.08320189862894714,-2.486485111355887,0.11582449434292874,1.0,-0.9361995871278734,class_0,0.8007881542563615,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1321,0.16527757653747366,-1.8001289364877076,0.8707050037195211,1.0,-0.06012895975372917,class_1,0.9280522392008723,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1401,0.2237563383572901,-1.4971975943745879,0.9891382828452266,1.0,-0.004742989213224547,class_1,0.9793548354931066,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1408,0.15533570323528736,-1.8621666767614535,0.6527942793946133,1.0,-0.18522366007257515,class_1,0.9052682576022875,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1553,0.12210566791936119,-2.1028684786368785,0.18233733210940847,1.0,-0.7391244039218399,class_1,0.7283473941742866,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,1,1601,0.17918416798535572,-1.7193411306402535,0.3470635972949576,1.0,-0.45959093609236806,class_1,0.94934900128689,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,89,0.025558927077988864,-3.66676862695835,0.016278264456628454,1.0,-1.788391900250786,class_0,0.9999890110160586,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,104,0.08404095584172067,-2.4764510294179387,0.04927183221478607,1.0,-1.3074012878169055,class_0,0.7897687955847096,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,107,0.09483430740452332,-2.3556240427356627,0.09873537575537568,1.0,-1.0055272167048135,class_0,0.6298572160922219,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,109,0.06831957225616349,-2.683558990408959,0.0814569669333049,1.0,-1.0890717649921344,class_0,0.9416279455310902,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,380,0.10767024949491212,-2.2286819679387313,0.3276223088210443,1.0,-0.48462653344395595,class_1,0.5632059128217809,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,385,0.04941230258084306,-3.0075558456955602,0.04419626329102575,1.0,-1.3546144478610829,class_0,0.9950986479400545,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,391,0.05160649996559564,-2.9641076461024665,0.004580878072781464,1.0,-2.3390512674954516,class_0,0.9930068086458221,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,405,0.1504978508917821,-1.8938064746839869,0.11662094489188743,1.0,-0.9332234441388616,class_1,0.8908877744275472,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,408,0.04464540282925688,-3.109003937111411,0.008567751033475039,1.0,-2.067133161965992,class_0,0.9979125798504771,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,432,0.05712377012394027,-2.862534959558565,0.010889241523678924,1.0,-1.9630023694226155,class_0,0.9843516362313511,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,444,0.04435692191975221,-3.115486507551473,0.04471739784175949,1.0,-1.349523476495633,class_0,0.9980255511643673,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,454,0.0662625338083404,-2.7141306424500384,0.04974679275824915,1.0,-1.3032349135573353,class_0,0.952869488821077,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,457,0.24038777878016457,-1.4255019146342758,0.293115887201493,1.0,-0.5329606416879663,class_1,0.9841428999045102,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,474,0.09478027469726888,-2.3561939641849317,0.1556324299530814,1.0,-0.8078999016768228,class_0,0.630704194166756,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,511,0.23167517815699198,-1.4624189825143523,0.8348345644855936,1.0,-0.07839957822828134,class_1,0.9818659292294356,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,571,0.2017321482445619,-1.600814460284554,0.6807845196913305,1.0,-0.16699032820118564,class_1,0.9690614687710272,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,721,0.08093957366714992,-2.514052406818491,0.22808379266702014,1.0,-0.641905574019081,class_0,0.829025233738587,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,739,0.1681712189373762,-1.7827726582286605,0.6030695887996549,1.0,-0.2196325712960839,class_1,0.9333325030529421,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,789,0.06802952830774962,-2.687813428241008,0.06820242998937684,1.0,-1.1662001515579348,class_0,0.9433224105420495,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,815,0.13449237438246445,-2.006247777588681,0.3505858623758785,1.0,-0.4552056011228265,class_1,0.8200782933179617,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,822,0.2731525623081126,-1.2977248035945759,2.2832993671438344,1.0,0.35856285628879675,class_1,0.9897446998582365,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,850,0.029367294635460152,-3.527873651209381,0.00565126805189115,1.0,-2.2478540926850648,class_0,0.9999557686939835,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,947,0.11964287335420966,-2.1232440288403662,0.4669855936225334,1.0,-0.3306965170928693,class_1,0.7049229419533427,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1215,0.18177116031037213,-1.705006743978856,1.285029180934687,1.0,0.10891298990468083,class_1,0.9523529505643284,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1216,0.2298770174545933,-1.470210819784719,0.9310814064550362,1.0,-0.031012346055591954,class_1,0.9813364320267529,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1307,0.1651836908886018,-1.8006971462033523,0.6157970201803069,1.0,-0.21056241696315664,class_1,0.9278720101620623,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1766,0.11029244831550139,-2.204619820021169,0.20207703077334305,1.0,-0.6944830480646075,class_1,0.5981569765641669,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1843,0.07327184499306867,-2.6135788503838975,0.007390765273755103,1.0,-2.1313105904330967,class_0,0.906724485861625,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1848,0.19161699157170073,-1.6522567348529054,1.138719583143553,1.0,0.05641678949865058,class_1,0.9618204248492395,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1853,0.12914554840619713,-2.046815228433894,0.6017331233063595,1.0,-0.2205960814562623,class_1,0.7854021887994337,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1884,0.045492852971536185,-3.090200042911858,0.055313477294315135,1.0,-1.2571690386513652,class_0,0.9975487772694911,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1889,0.056540376257150596,-2.872800272031538,0.036728968695861834,1.0,-1.4349912659368844,class_0,0.9855502623084735,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1896,0.06106239515074264,-2.79585906626159,0.021681948710212114,1.0,-1.663901687260095,class_0,0.9740083177151125,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1905,0.04348628187446923,-3.1353097498312743,0.008798940417631133,1.0,-2.055569623131883,class_0,0.9983357982891001,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,2,1914,0.06695588470602919,-2.7037213136796043,0.03783227113558592,1.0,-1.4221375864882198,class_0,0.9492794328638562,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,641,0.15504779175969186,-1.864021875654533,0.1954186045961705,1.0,-0.7090340921585697,class_1,0.9044811382411638,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,964,0.12156362976194873,-2.107317451541,0.34712445918087964,1.0,-0.459514783870977,class_1,0.7233540558587005,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,979,0.1315998396860649,-2.0279894782826586,0.4531022131231759,1.0,-0.3438038165565552,class_1,0.8021630672764937,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1240,0.08050966406357504,-2.5193780512839083,0.19052599466168543,1.0,-0.720045762413789,class_0,0.8341342951911607,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1243,0.09239084631922172,-2.3817273710511286,0.2957043562133204,1.0,-0.5291422775520976,class_0,0.6679788895530434,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1420,0.16041021706836225,-1.8300208881446385,0.9562339496515296,1.0,-0.019435841392598824,class_1,0.9178906148335907,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1423,0.13576673697668803,-1.9968170351220536,0.293828903435886,1.0,-0.5319054856550057,class_1,0.8273841183238619,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1447,0.1298315990044254,-2.041517060546055,0.4367105727827831,1.0,-0.35980629366226885,class_1,0.7902387421550167,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,3,1453,0.06649582620186487,-2.710616097171795,0.12622497180756567,1.0,-0.8988547176324367,class_0,0.9516835842649817,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,82,0.06837054749083465,-2.6828131393243506,0.055004420801296604,1.0,-1.259602404097527,class_0,0.941326334809491,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,252,0.22713031751944535,-1.4822313402363088,1.340886880867002,1.0,0.12739214169394564,class_1,0.9804829994169818,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,257,0.29884828553992965,-1.2078192405865207,1.6799419700491356,1.0,0.22529428022424605,class_1,0.9922442621377704,confident
MAX_20240123_Rfa1_fast_549_10ms_60%_CPT_40uM_50nmDye_7,4,271,0.12582702398900722,-2.0728471407029545,0.24325330151284436,1.0,-0.6139412566337934,class_1,0.7602524691787831,confident
